id,name,type,frameType,race,attribute,level,atk,def,archetype,desc,image_url
91742238,Return of the Zombies,Trap Card,trap,Normal,,,,,,"Banish 1 Zombie monster on the field, then Special Summon 1 Zombie monster from the GY of the player who controlled it, to their field, in Defense Position. If this card is in your GY: You can shuffle 1 of your banished Zombie monsters into the Deck, and if you do, Set this card, but banish it when it leaves the field. You can only use each effect of ""Return of the Zombies"" once per turn.",https://images.ygoprodeck.com/images/cards/91742238.jpg
10537981,Return Soul,Trap Card,trap,Normal,,,,,,Activate only during the End Phase. You can return up to 3 monsters destroyed this turn from the Graveyard to their owners' Decks.,https://images.ygoprodeck.com/images/cards/10537981.jpg
3072077,Return Zombie,Effect Monster,effect,Zombie,DARK,4.0,1000.0,1600.0,,During your Standby Phase: You can pay 500 Life Points; add this card from your Graveyard to your hand. You must have no cards in your hand to activate and to resolve this effect.,https://images.ygoprodeck.com/images/cards/3072077.jpg
24892828,Returned of the Tistina,Effect Monster,effect,Aqua,FIRE,2.0,500.0,500.0,Tistina,"If this card is in your hand: You can target 1 ""Tistina"" monster you control, except ""Returned of the Tistina""; Special Summon this card, and if you do, its Level becomes that targeted monster's Level. If this card is in your GY: You can target 1 Aqua Xyz Monster you control; attach this card to it as material. You can only use each effect of ""Returned of the Tistina"" once per turn.",https://images.ygoprodeck.com/images/cards/24892828.jpg
18319762,Revealer of the Ice Barrier,Effect Monster,effect,Spellcaster,WATER,4.0,1700.0,1000.0,Ice Barrier,"While you control another ""Ice Barrier"" monster, your opponent cannot Tribute Summon. You can only use each of the following effects of ""Revealer of the Ice Barrier"" once per turn. You can discard 1 card; Special Summon 1 ""Ice Barrier"" Tuner from your Deck, also you cannot Special Summon monsters for the rest of this turn, except WATER monsters. If you would discard, or send a card(s) from your hand to the GY, to activate an ""Ice Barrier"" monster's effect, you can banish this card from your GY instead of 1 of those cards.",https://images.ygoprodeck.com/images/cards/18319762.jpg
42104806,Revelation of Hope,Spell Card,spell,Normal,,,,,,"Send 1 face-up Level 8 Dragon monster you control to the GY; Special Summon 1 Rank 8 Dragon Xyz Monster from your Extra Deck (this is treated as an Xyz Summon). You can only activate 1 ""Revelation of Hope"" per turn.",https://images.ygoprodeck.com/images/cards/42104806.jpg
7986397,Revendread Evolution,Spell Card,spell,Ritual,,,,,Vendread,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or send 1 ""Vendread"" monster from your Deck to the GY, whose total Levels equal the Level of the Ritual Monster you Ritual Summon. The Ritual Summoned monster is destroyed during the End Phase of the next turn. You can only activate 1 ""Revendread Evolution"" per turn.",https://images.ygoprodeck.com/images/cards/7986397.jpg
34093683,Revendread Executor,Ritual Effect Monster,ritual,Zombie,DARK,8.0,3000.0,0.0,Vendread,"You can Ritual Summon this card with any ""Vendread"" Ritual Spell. This card's name becomes ""Revendread Slayer"" while on the field. While this Ritual Summoned card is on the field, your opponent cannot target cards you control with card effects, except this card. If this Ritual Summoned card is destroyed by battle, or is destroyed by an opponent's card effect while in its owner's Monster Zone: You can add 1 ""Vendread"" card from your Deck to your hand. You can only use this effect of ""Revendread Executor"" once per turn.",https://images.ygoprodeck.com/images/cards/34093683.jpg
94666032,Revendread Origin,Spell Card,spell,Ritual,,,,,Vendread,"This card can be used to Ritual Summon any ""Vendread"" Ritual Monster from your hand or GY. You must also Tribute monsters from your hand or field, and/or banish Zombie monsters from your GY, whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. If ""Revendread Slayer(s)"" you control would be destroyed by battle or card effect, you can banish this card from your GY instead.",https://images.ygoprodeck.com/images/cards/94666032.jpg
4388680,Revendread Slayer,Ritual Effect Monster,ritual,Zombie,DARK,6.0,2400.0,0.0,Vendread,"You can Ritual Summon this card with any ""Vendread"" Ritual Spell. Once per battle, if this card battles an opponent's monster, during damage calculation (Quick Effect): You can banish 1 Zombie monster from your GY; this card gains 300 ATK. If this Ritual Summoned card is sent to the GY: You can add 1 Ritual Spell from your Deck to your hand, and if you do, send 1 ""Vendread"" monster from your Deck to the GY. You can only use this effect of ""Revendread Slayer"" once per turn.",https://images.ygoprodeck.com/images/cards/4388680.jpg
51686645,Revenge Rally,Trap Card,trap,Normal,,,,,,"Target 1 face-up monster your opponent controls; equip this card to that target. It gains 500 ATK/DEF. If this card is sent to the GY because the equipped monster has left the field: Draw 1 card, or if you activated this card this turn, draw 2 cards then discard 1 card, instead. You can only use this effect of ""Revenge Rally"" once per turn.",https://images.ygoprodeck.com/images/cards/51686645.jpg
36690018,Reversal of Fate,Trap Card,trap,Normal,,,,,Arcana Force,"Select 1 ""Arcana Force"" monster you control. That monster's effect is now treated as the opposite coin toss result.",https://images.ygoprodeck.com/images/cards/36690018.jpg
5990062,Reversal Quiz,Spell Card,spell,Normal,,,,,,"Send all cards in your hand and on your side of the field to the Graveyard. Call the type of card (Spell, Trap, or Monster) on top of your Deck. If you call it right, exchange your current Life Points with your opponent's current ones.",https://images.ygoprodeck.com/images/cards/5990062.jpg
94950218,Reverse Breaker,Spell Card,spell,Equip,,,,,Utopia,"Equip only to a ""Utopia"" monster. When the equipped monster declares an attack: Target 1 Spell/Trap Card your opponent controls; destroy that target. Your opponent cannot activate Spell/Trap Cards in response to this effect's activation.",https://images.ygoprodeck.com/images/cards/94950218.jpg
90640901,Reverse Buster,Effect Monster,effect,Fiend,LIGHT,4.0,1500.0,0.0,,"This card can only attack face-down Defense Position monsters. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. If this card attacked a face-down Defense Position monster, at the start of the Damage Step: You can destroy that face-down monster.",https://images.ygoprodeck.com/images/cards/90640901.jpg
94156050,Reverse Glasses,Trap Card,trap,Normal,,,,,,"Halve the ATK of all face-up monsters currently on the field, until the End Phase.",https://images.ygoprodeck.com/images/cards/94156050.jpg
67248304,Reverse Jar,Flip Effect Monster,effect,Rock,EARTH,3.0,800.0,900.0,Jar,"FLIP: Change as many other monsters on the field as possible to face-down Defense Position, then, return as many face-up Spells/Traps as possible from the field to the hand, then, each player can Set Spells/Traps from their hand, up to the number returned to their own hand by this effect. You can only use this effect of ""Reverse Jar"" once per turn.",https://images.ygoprodeck.com/images/cards/67248304.jpg
18302224,Reverse of Neos,Spell Card,spell,Quick-Play,,,,,Elemental HERO,"Activate only when a face-up ""Neos"" Fusion Monster you control is destroyed. Special Summon 1 ""Elemental Hero Neos"" from your Deck in Attack Position. It gains 1000 ATK and is destroyed during the End Phase of this turn.",https://images.ygoprodeck.com/images/cards/18302224.jpg
93775296,Reverse Reuse,Trap Card,trap,Normal,,,,,,"Target up to 2 Flip monsters in your Graveyard; Special Summon them to your opponent's side of the field, in face-up or face-down Defense Position.",https://images.ygoprodeck.com/images/cards/93775296.jpg
77622396,Reverse Trap,Trap Card,trap,Normal,,,,,,"Until the End Phase, all effects that add or subtract ATK or DEF are reversed. (Additions now subtract, and subtractions now add, instead. Multiplications and divisions, including halving/doubling, are not affected.)",https://images.ygoprodeck.com/images/cards/77622396.jpg
45702357,Reversible Beetle,Effect Monster,effect,Insect,EARTH,3.0,1100.0,1500.0,,"FLIP: Shuffle this card, and any face-up monsters in its column, into the Deck(s).
If this card is Normal or Special Summoned: Change this card, and any monsters in its column, to face-down Defense Position. You can only use each effect of ""Reversible Beetle"" once per turn.",https://images.ygoprodeck.com/images/cards/45702357.jpg
93912845,Revival Gift,Trap Card,trap,Normal,,,,,,"Select 1 Tuner monster from your Graveyard and Special Summon it. Its effects are negated. Special Summon 2 ""Gift Fiend Tokens"" (Fiend-Type/DARK/Level 3/ATK 1500/DEF 1500) to your opponent's side of the field.",https://images.ygoprodeck.com/images/cards/93912845.jpg
87347365,Revival Golem,Effect Monster,effect,Rock,EARTH,4.0,100.0,2100.0,,"The effect of ""Revival Golem"" can only be used once per turn. When this card is sent from your Deck to the Graveyard: Activate 1 of these effects.
● Special Summon this card from the Graveyard.
● Add this card from the Graveyard to your hand.",https://images.ygoprodeck.com/images/cards/87347365.jpg
31709826,Revival Jam,Effect Monster,effect,Aqua,WATER,4.0,1500.0,500.0,Slime,When this card is destroyed by battle and sent to the Graveyard: You can pay 1000 Life Points; Special Summon it in face-up Defense Position during your next turn's Standby Phase.,https://images.ygoprodeck.com/images/cards/31709826.jpg
31066283,Revival of Dokurorider,Spell Card,spell,Ritual,,,,,,"This card is used to Ritual Summon ""Dokurorider"". You must also offer monsters whose total Level Stars equal 6 or more as a Tribute from the field or your hand.",https://images.ygoprodeck.com/images/cards/31066283.jpg
39967326,Revival of the Immortals,Trap Card,trap,Normal,,,,,Earthbound,"Target 1 ""Earthbound Immortal"" monster in your Graveyard; Special Summon it, but it cannot declare an attack this turn, also your opponent takes no battle damage from attacks involving it.",https://images.ygoprodeck.com/images/cards/39967326.jpg
12469386,Revival Rose,Effect Monster,effect,Plant,DARK,4.0,1300.0,1300.0,Rose Dragon,"If a Level 5 or higher Plant-Type monster you control is destroyed, you can Special Summon this card from the Graveyard.",https://images.ygoprodeck.com/images/cards/12469386.jpg
89226534,Revival Swarm,Spell Card,spell,Normal,,,,,Battlewasp,"Target 1 ""Battlewasp"" monster in your GY; Special Summon it. You can banish this card from your GY, then target 1 Insect monster you control; it cannot be destroyed by battle or card effects, until the end of the next turn. You can only use this effect of ""Revival Swarm"" once per turn.",https://images.ygoprodeck.com/images/cards/89226534.jpg
5309481,Revived King Ha Des,Synchro Monster,synchro,Zombie,DARK,6.0,2450.0,0.0,,"""Plaguespreader Zombie"" + 1 or more non-Tuner Zombie-Type monsters
Negate the effects of Effect Monsters destroyed by battle with Zombie-Type monsters you control.",https://images.ygoprodeck.com/images/cards/5309481.jpg
49469105,Revoke Fusion,Spell Card,spell,Normal,,,,,,"Discard 1 ""Polymerization"" to the Graveyard. Send 1 Fusion Monster from your Extra Deck to your Graveyard and Special Summon 1 monster from your hand that is listed as a Fusion Material Monster on that card. The Special Summoned monster is sent to the Graveyard during the End Phase of this turn.",https://images.ygoprodeck.com/images/cards/49469105.jpg
97682931,Revolution Synchron,Tuner Monster,effect,Machine,EARTH,3.0,900.0,1400.0,Synchro,"If you Synchro Summon a ""Power Tool"" monster or a Level 7 or 8 Dragon monster, this card in your hand can also be used as material. You can only use this effect of ""Revolution Synchron"" once per turn. If you control a Level 7 or higher Synchro Monster while this card is in your GY: You can send the top card of your Deck to the GY, and if you do, Special Summon this card, also its Level becomes 1. You can only use this effect of ""Revolution Synchron"" once per Duel.",https://images.ygoprodeck.com/images/cards/97682931.jpg
76136345,Revolving Switchyard,Spell Card,spell,Field,,,,,Train,"If a Level 10 EARTH Machine monster(s) is Normal or Special Summoned to your field (except during the Damage Step): You can activate this effect; your opponent takes no battle damage for the rest of this turn (even if this card leaves the field), also you Special Summon 1 Level 4 EARTH Machine monster with 1800 or more ATK from your Deck, and if you do, it becomes Level 10. You can send 1 card from your hand to the GY; add 1 Level 10 EARTH Machine monster from your Deck to your hand. You can only use 1 ""Revolving Switchyard"" effect per turn, and only once that turn.",https://images.ygoprodeck.com/images/cards/76136345.jpg
28004531,"Rex, Freight Fur Hire",Effect Monster,effect,Dinosaur,EARTH,2.0,300.0,200.0,Fur Hire,"If this card is Normal or Special Summoned: You can add 1 Spell/Trap ""Fur Hire"" from your Deck to your hand. During the Main Phase, if you control a monster ""Fur Hire"" (Quick Effect): You can banish this card from your GY, then target 1 card ""Fur Hire"" in your GY; either add it to your hand, or Special Summon it if it was a monster. You can only use each effect of ""Rex, Freight Fur Hire"" once per turn.",https://images.ygoprodeck.com/images/cards/28004531.jpg
47647354,"Rex, Gale Fur Hire",Effect Monster,effect,Dinosaur,WIND,5.0,2000.0,1200.0,Fur Hire,"You can reveal this card in your hand; Special Summon 1 monster ""Fur Hire"" from your hand, except ""Rex, Gale Fur Hire"", then Special Summon this card. You can only use this effect of ""Rex, Gale Fur Hire"" once per turn. If a card(s) is added from the Deck to your opponent's hand by a non-""Fur Hire"" card's effect and you control another monster ""Fur Hire"" (except during the Damage Step): You can draw 1 card.",https://images.ygoprodeck.com/images/cards/47647354.jpg
1259814,RGB Rainbowlution,Trap Card,trap,Continuous,,,,,,"Once per turn: You can target 1 face-up monster on the field; its Type is changed to Machine, also it gains the LIGHT/DARK/EARTH/WATER/FIRE/WIND Attributes (even if this card leaves the field).",https://images.ygoprodeck.com/images/cards/1259814.jpg
62403074,Rhaimundos of the Red Sword,Normal Monster,normal,Warrior,EARTH,4.0,1200.0,1300.0,,"Armed with the Sword of Crimson Flames, this warrior can bind a monster with fiery restraints.",https://images.ygoprodeck.com/images/cards/62403074.jpg
83957459,Rhinotaurus,Effect Monster,effect,Beast-Warrior,FIRE,4.0,1800.0,600.0,,"If 2 or more of your opponent's monsters are destroyed by battle with your monsters during the same Battle Phase, this card can make a second attack during that Battle Phase.",https://images.ygoprodeck.com/images/cards/83957459.jpg
37534148,Ribbon of Rebirth,Spell Card,spell,Equip,,,,,,"During the End Phase, if the equipped monster was destroyed by battle and sent to the Graveyard this turn: Special Summon it from the Graveyard to your side of the field.",https://images.ygoprodeck.com/images/cards/37534148.jpg
65687442,Ride of the Valkyries,Spell Card,spell,Normal,,,,,Valkyrie,"Special Summon any number of ""Valkyrie"" monsters with different names from your hand. If you Special Summoned 3 or more monsters with this effect, you take no battle damage until the end of the next turn. During the End Phase of the turn you activated this card, shuffle all monsters you control into the Deck. You can banish this card from your GY; add 1 ""Mischief of the Time Goddess"" from your Deck to your hand. You can only use this effect of ""Ride of the Valkyries"" once per turn.",https://images.ygoprodeck.com/images/cards/65687442.jpg
14235211,Rider of the Storm Winds,Tuner Monster,effect,Dragon,LIGHT,1.0,500.0,200.0,,"You can target 1 Dragon Normal Monster you control; equip this monster from your hand or field to that target. If a monster equipped with this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. If a monster equipped with this card would be destroyed, destroy this card instead.",https://images.ygoprodeck.com/images/cards/14235211.jpg
70903634,Right Arm of the Forbidden One,Normal Monster,normal,Spellcaster,DARK,1.0,200.0,300.0,Exodia,A forbidden right arm sealed by magic. Whosoever breaks this seal will know infinite power.,https://images.ygoprodeck.com/images/cards/70903634.jpg
8124921,Right Leg of the Forbidden One,Normal Monster,normal,Spellcaster,DARK,1.0,200.0,300.0,Exodia,A forbidden right leg sealed by magic. Whosoever breaks this seal will know infinite power.,https://images.ygoprodeck.com/images/cards/8124921.jpg
11845050,Right-Hand Shark,Effect Monster,effect,Fish,WATER,4.0,1500.0,1300.0,,"When this card is Normal Summoned: You can add 1 ""Left-Hand Shark"" from your Deck to your hand. If this card is in your GY and you control no monsters: You can Special Summon this card, but banish it when it leaves the field. An Xyz Monster that was Summoned using only WATER monsters as material, including this card on the field, gains this effect.
● This card cannot be destroyed by battle.
You can only use each effect of ""Right-Hand Shark"" once per turn.",https://images.ygoprodeck.com/images/cards/11845050.jpg
60071928,Righty Driver,Tuner Monster,effect,Machine,EARTH,1.0,100.0,300.0,,"For a Synchro Summon, you can substitute this card for any 1 ""Synchron"" Tuner. If this card is Normal Summoned: You can Special Summon 1 ""Lefty Driver"" from your hand, Deck, or GY. You can only use this effect of ""Righty Driver"" once per turn.",https://images.ygoprodeck.com/images/cards/60071928.jpg
39180960,Rigorous Reaver,Flip Effect Monster,effect,Plant,FIRE,3.0,1600.0,100.0,,"FLIP: Each player discards 1 card.
If this card is destroyed by battle: The monster that destroyed it loses 500 ATK and DEF.",https://images.ygoprodeck.com/images/cards/39180960.jpg
96162588,Rikka Flurries,Spell Card,spell,Continuous,,,,,Rikka,"If a ""Rikka"" monster you control is Tributed (except during the Damage Step): You can make your opponent Tribute 1 monster they control (their choice). You can only use this effect of ""Rikka Flurries"" once per turn. Once per turn, during your opponent's End Phase, if you control a face-up non-Plant monster: Destroy this card.",https://images.ygoprodeck.com/images/cards/96162588.jpg
69164989,Rikka Glamour,Spell Card,spell,Normal,,,,,Rikka,"When you activate this card, you can also Tribute 1 Plant monster; add 1 ""Rikka"" monster from your Deck to your hand, then, if you Tributed a monster when you activated this card, add 1 Plant monster, with the same original Level as that ""Rikka"" monster but a different name, from your Deck to your hand. You can only activate 1 ""Rikka Glamour"" per turn.",https://images.ygoprodeck.com/images/cards/69164989.jpg
76869711,Rikka Konkon,Spell Card,spell,Field,,,,,Rikka,"If you control a ""Rikka"" monster: You can Set 1 ""Rikka"" Spell/Trap directly from your Deck to your Spell & Trap Zone, also you cannot Special Summon monsters for the rest of this turn, except Plant monsters. You can only use this effect of ""Rikka Konkon"" once per turn. Once per turn, if you would Tribute a Plant monster you control to activate a ""Rikka"" card or effect, you can Tribute any 1 face-up monster your opponent controls, even though you do not control it.",https://images.ygoprodeck.com/images/cards/76869711.jpg
71734607,Rikka Petal,Effect Monster,effect,Plant,WATER,1.0,0.0,0.0,Rikka,"During your Main Phase: You can take 1 ""Rikka"" monster from your Deck, except ""Rikka Petal"", and either add it to your hand or send it to the GY, also you cannot Special Summon for the rest of this turn, except Plant monsters. During your opponent's End Phase, while this card is in your GY, if you control no monsters or all monsters you control are Plant monsters: You can Special Summon this card. You can only use each effect of ""Rikka Petal"" once per turn.",https://images.ygoprodeck.com/images/cards/71734607.jpg
132308,Rikka Princess,Effect Monster,effect,Plant,WATER,4.0,0.0,0.0,Rikka,"During your Main Phase: You can Special Summon this card from your hand, but while it is face-up in the Monster Zone, you cannot Special Summon monsters, except Plant monsters. When your opponent activates a monster effect, while you control a ""Rikka"" monster (Quick Effect): You can shuffle this card from your hand or GY into the Deck and Tribute 1 Plant monster; negate that effect. You can only use each effect of ""Rikka Princess"" once per turn.",https://images.ygoprodeck.com/images/cards/132308.jpg
3828844,Rikka Queen Strenna,XYZ Monster,xyz,Plant,WATER,4.0,2000.0,2000.0,Rikka,"2 Level 4 monsters
You can detach 1 material from this card, then target 1 Plant monster or ""Rikka"" card in your GY; add it to your hand. If this card with Xyz Material is Tributed: You can Special Summon 1 Rank 5 or higher Plant Xyz Monster from your Extra Deck or GY, then you can attach this card to it as material. You can only use each effect of ""Rikka Queen Strenna"" once per turn.",https://images.ygoprodeck.com/images/cards/3828844.jpg
68941332,Rikka Sheet,Trap Card,trap,Normal,,,,,Rikka,"Target 1 face-up monster your opponent controls, also, you can Tribute 1 Plant monster; players cannot activate that face-up monster's effects on the field this turn, then, if you Tributed a monster when you activated this card, take control of that monster until the End Phase, and if you do, it becomes a Plant monster until the End Phase. You can only activate 1 ""Rikka Sheet"" per turn.",https://images.ygoprodeck.com/images/cards/68941332.jpg
32557233,Rikka Tranquility,Trap Card,trap,Normal,,,,,Rikka,"When you activate this card, you can also Tribute 1 Plant monster; Special Summon 1 ""Rikka"" monster from your GY in Defense Position, then, if you Tributed a monster when you activated this card, Special Summon 1 Plant monster from your GY in Defense Position. You can only activate 1 ""Rikka Tranquility"" per turn.",https://images.ygoprodeck.com/images/cards/32557233.jpg
72498838,"Rilliona, the Magistus of Verre",Effect Monster,effect,Spellcaster,LIGHT,4.0,800.0,1800.0,Magistus,"If this card is Normal or Special Summoned: You can activate 1 of these effects;
● Add 1 ""Magistus"" Spell/Trap from your Deck to your hand.
● Return 1 of your banished Level 4 or lower Spellcaster monsters to your GY.
You can banish this card from your GY, then target 1 ""Magistus"" monster you control; equip it with 1 ""Magistus"" monster from your GY, except a Level 4 monster.
You can only use each effect of ""Rilliona, the Magistus of Verre"" once per turn.",https://images.ygoprodeck.com/images/cards/72498838.jpg
74689476,"Rilliona, the Wondrous Magistus Witch Wardrobe",XYZ Monster,xyz,Spellcaster,LIGHT,4.0,1000.0,2800.0,Magistus,"2 Level 4 Spellcaster monsters with different Attributes
You can detach 1 material from this card; Special Summon 1 ""Magistus"" monster from your Deck, also you cannot Special Summon monsters from the Extra Deck for the rest of this turn, except ""Magistus"" monsters. While this card is equipped to a monster: You can target 1 Effect Monster your opponent controls; negate its effects until the end of this turn. You can only use each effect of ""Rilliona, the Wondrous Magistus Witch Wardrobe"" once per turn.",https://images.ygoprodeck.com/images/cards/74689476.jpg
51409648,Rindbrumm the Striking Dragon,Fusion Monster,fusion,Winged Beast,DARK,8.0,2500.0,2000.0,Albaz Dragon,"""Fallen of Albaz"" + 1 Beast, Beast-Warrior, or Winged Beast monster
When a Fusion, Synchro, Xyz, or Link Monster's effect is activated (Quick Effect): You can negate that effect, then you can return 1 monster from the field to the hand. During your opponent's turn, while this card is in your GY (Quick Effect): You can target 1 ""Fallen of Albaz"" in your GY; Special Summon either that monster or this card, and banish the other. You can only use each effect of ""Rindbrumm the Striking Dragon"" once per turn.",https://images.ygoprodeck.com/images/cards/51409648.jpg
19544412,Ring Announcer,Spell Card,spell,Normal,,,,,Battlin' Boxing,"(This card is always treated as a ""Battlin' Boxing"" card.)
Special Summon 1 ""Battlin' Boxer"" monster from your hand, then you can destroy Spells/Traps on the field, up to the number of Xyz Monsters you control. You can only activate 1 ""Ring Announcer"" per turn.",https://images.ygoprodeck.com/images/cards/19544412.jpg
58641905,Ring of Defense,Spell Card,spell,Quick-Play,,,,,,When a Trap effect that inflicts damage is activated: Make that effect damage 0.,https://images.ygoprodeck.com/images/cards/58641905.jpg
83555666,Ring of Destruction,Trap Card,trap,Normal,,,,,,"During your opponent's turn: Target 1 face-up monster your opponent controls whose ATK is less than or equal to their LP; destroy that face-up monster, and if you do, take damage equal to its original ATK, then inflict damage to your opponent, equal to the damage you took. You can only activate 1 ""Ring of Destruction"" per turn.",https://images.ygoprodeck.com/images/cards/83555666.jpg
20436034,Ring of Magnetism,Spell Card,spell,Equip,,,,,,"You can only equip this card to a monster on your side of the field. Decrease the ATK and DEF of a monster equipped with this card by 500 points. In addition, all the monsters on your opponent's side of the field can only attack the monster equipped with this card, if they attack.",https://images.ygoprodeck.com/images/cards/20436034.jpg
30765615,"Ringowurm, the Dragon Guarding the Hundred Apples",Tuner Monster,effect,Dragon,LIGHT,2.0,100.0,1100.0,,"If a face-up non-Effect Monster is on the field: You can Special Summon this card from your hand. During your Main Phase, if you Synchro Summoned this turn: You can banish this card from your GY; Special Summon 1 ""Hundred Apples Token"" (Wyrm/LIGHT/Level 2/ATK 100/DEF 100). The player who Summoned it can treat it as a Tuner for a Synchro Summon. You can only use each effect of ""Ringowurm, the Dragon Guarding the Hundred Apples"" once per turn.",https://images.ygoprodeck.com/images/cards/30765615.jpg
38815069,"Rinyan, Lightsworn Rogue",Flip Effect Monster,effect,Beast,LIGHT,2.0,100.0,100.0,Lightsworn,"FLIP: Target 1 ""Lightsworn"" monster in your Graveyard; shuffle that target into your Deck, then draw 1 card.",https://images.ygoprodeck.com/images/cards/38815069.jpg
51612489,Riot,Spell Card,spell,Quick-Play,,,,,,"Target 1 face-down Defense Position monster on the field; return it to the hand, then the player who added it to their hand can Special Summon 1 monster from their hand in face-down Defense Position. When an opponent's monster declares an attack: You can banish this card from your GY; change 1 face-down Defense Position monster on the field to Attack Position. You can only use each effect of ""Riot"" once per turn.",https://images.ygoprodeck.com/images/cards/51612489.jpg
56410769,Ripple Bird,XYZ Monster,xyz,Winged Beast,WIND,1.0,1000.0,0.0,,"2 Level 1 monsters
You can detach 1 material from this card, then target 1 monster on the field; change its battle position. While all monsters you control are in Attack Position, they gain 500 ATK. While all monsters you control are in Defense Position, your opponent cannot declare an attack.",https://images.ygoprodeck.com/images/cards/56410769.jpg
34016756,Riryoku,Spell Card,spell,Normal,,,,,,"Target 2 face-up monsters on the field; halve the ATK of 1 monster, and if you do, add that lost ATK to the other monster. These effects last until the end of this turn.",https://images.ygoprodeck.com/images/cards/34016756.jpg
70344351,Riryoku Field,Trap Card,trap,Counter,,,,,,"When a Spell Card that targets exactly 1 monster on the field (and no other cards) is activated: Negate the activation, and if you do, destroy it.",https://images.ygoprodeck.com/images/cards/70344351.jpg
96661780,Riryoku Guardian,Spell Card,spell,Normal,,,,,Guardian,"If your LP are lower than your opponent's: Target 1 monster you control with ""Gate Guardian"" in its original name; halve your opponent's LP, then that monster gains ATK equal to your opponent's LP. You can banish this card from your GY; add 1 of your ""Sanga of the Thunder"", ""Kazejin"", or ""Suijin"" that is banished or in your Deck to your hand. You can only use each effect of ""Riryoku Guardian"" once per turn.",https://images.ygoprodeck.com/images/cards/96661780.jpg
300302017,Rise of the Fallen,Skill Card,skill,Ishizu Ishtar,,,,,,"Activate this Skill during your Main Phase. Special Summon 1 Level 4 or lower Fairy monster from your GY in Defense Position, and gain LP equal to its original ATK. This Skill can only be used once per Duel.",https://images.ygoprodeck.com/images/cards/300302017.jpg
38784726,Rise of the Salamangreat,Spell Card,spell,Ritual,,,,,Salamangreat,"This card can be used to Ritual Summon any ""Salamangreat"" Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. If you control a FIRE Link Monster, you can also use ""Salamangreat"" monster(s) in your GY, by shuffling them into the Deck. If this card in its owner's possession is destroyed by an opponent's card effect: You can Special Summon 1 ""Salamangreat Emerald Eagle"" from your hand, ignoring its Summoning conditions.",https://images.ygoprodeck.com/images/cards/38784726.jpg
16067089,Rise of the Snake Deity,Trap Card,trap,Normal,,,,,,"When a face-up ""Vennominon the King of Poisonous Snakes"" you control is destroyed, except by battle: Special Summon 1 ""Vennominaga the Deity of Poisonous Snakes"" from your hand or Deck.",https://images.ygoprodeck.com/images/cards/16067089.jpg
38044854,Rise Rank-Up-Magic Raidraptor's Force,Spell Card,spell,Quick-Play,,,,,Raidraptor,"During the Main Phase or your opponent's Battle Phase: Target 2 or more ""Raidraptor"" Xyz Monsters you control and/or in your GY, including a monster on the field; if at least 2 remain face-up at resolution, Special Summon 1 ""Raidraptor"" Xyz Monster from your Extra Deck with a Rank equal to their combined Ranks, and if you do, attach the targeted monsters to it as material. (This is treated as an Xyz Summon. Transfer their materials to the Summoned monster.) You can only activate 1 ""Rise Rank-Up-Magic Raidraptor's Force"" per turn.",https://images.ygoprodeck.com/images/cards/38044854.jpg
19254117,Rise to Full Height,Trap Card,trap,Normal,,,,,,"Target 1 face-up monster on the field; double its DEF, but its DEF becomes 0 at the end of this turn. You can banish this card from your GY, then target 1 monster you control; your opponent's monsters cannot attack for the rest of this turn, except to attack that monster. You can only activate 1 ""Rise to Full Height"" per turn.",https://images.ygoprodeck.com/images/cards/19254117.jpg
25788011,Risebell the Star Adjuster,Effect Monster,effect,Psychic,WIND,3.0,800.0,800.0,,When this card is Special Summoned: You can target 1 face-up monster on the field; increase its Level by up to 3 until the end of this turn.,https://images.ygoprodeck.com/images/cards/25788011.jpg
14812659,Risebell the Star Psycher,Effect Monster,effect,Psychic,WIND,4.0,1500.0,1500.0,,"Once per turn, during either player's turn: You can target 1 face-up monster on the field; increase its Level by 1.",https://images.ygoprodeck.com/images/cards/14812659.jpg
45103815,Risebell the Summoner,Pendulum Normal Monster,normal_pendulum,Psychic,WIND,3.0,800.0,800.0,Risebell,"[ Pendulum Effect ] 
Once per turn: You can target 1 face-up monster on the field; increase its Level by 1 (even if this card leaves the field).

[ Monster Effect ] 
''A kindly elder brother, Risebell takes good care of his little sister Saambell. He reads a Magical Book with his sister each early-afternoon, a harmonious routine that brings a smile to everyone.''",https://images.ygoprodeck.com/images/cards/45103815.jpg
45778932,Rising Air Current,Spell Card,spell,Field,,,,,,All WIND monsters gain 500 ATK and lose 400 DEF.,https://images.ygoprodeck.com/images/cards/45778932.jpg
78211862,Rising Energy,Trap Card,trap,Normal,,,,,,"Discard 1 card, then target 1 face-up monster on the field; that target gains 1500 ATK until the End Phase.",https://images.ygoprodeck.com/images/cards/78211862.jpg
